ds,统计时间,campaign_id,campaign_name,曝光数,点击数,花费,应用内转换次数,按装数,session_设备数,session_dau,session_dac,session_gmv,联盟收入,P4p广告收入,session口径下单用户数,session口径支付新用户数,历史0单会员数,session口径支付新用户GMV,一跳P4P点击花费，美分,24h_dac,24h_gmv,24h-gmvroi,dac成本,sess-gmvroi,商业roi,geo type,是否全托,是否人群,time_range
20251003,20251003,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,34593,5023,100.3,0,0,1853,1843,3,834.94,113.02,9.59,3,1,50,881,0,,4724.27,,,,,FR,no,no,
20251003,20251003,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,438709,9590,302.48,0,0,4910,4847,2,25.13,23.98,15.06,5,0,583,0,0,,1663.34,,,,,MX,no,no,
20251003,20251003,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,-,-,-,-,-,1,1,0,-,-,-,0,0,0,0,0,,-,,,,,DE,no,no,
20251003,20251003,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,218410,2458,200.63,0,0,883,871,2,68.33,9.53,6.92,2,0,61,0,0,,561.65,,,,,JP,no,no,
20251003,20251003,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,130681,10462,703.17,0,0,3422,3395,11,313.65,439.98,27.31,16,1,320,1903,0,,14343.33,,,,,US,no,no,
20251003,20251003,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,410687,11095,504.55,0,0,4416,4405,6,184.68,68.88,22.02,11,0,429,0,0,,4245.16,,,,,MX,no,no,
20251003,20251003,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,124424,11095,200.35,0,0,4918,4804,8,236.32,51.12,19.05,8,1,402,460,0,,4101.72,,,,,IT,no,no,
20251004,20251004,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,1100837,40230,601.76,0,0,18561,18355,29,581.4,126.52,42.22,33,1,1708,596,0,,6123.32,,,,,CL,no,no,
20251004,20251004,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,82937,10388,402.18,0,0,4481,4291,5,134.35,45.35,18.45,6,0,1008,0,0,,1378.52,,,,,GCC,no,no,
20251004,20251004,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,277311,8508,301.28,0,0,3533,3502,4,75.5,113.88,16.53,5,0,191,0,0,,3202.57,,,,,EU10,no,no,
20251004,20251004,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,129767,3087,100.66,0,0,1305,1294,6,276.12,45,7.21,6,0,68,0,0,,1210.35,,,,,AUS,no,no,
20251004,20251004,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,139129,4888,200.61,0,0,2467,2427,4,99.33,21.78,17.26,10,0,210,0,0,,1469.13,,,,,BR,no,no,
20251004,20251004,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,109745,38267,301.95,0,0,15429,15124,14,176.8,75.53,31.75,17,1,3218,576,0,,3467.56,,,,,others,no,no,
20251004,20251004,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,82001,5347,200.69,0,0,2347,2325,2,38.46,49.13,6.88,3,0,124,0,0,,1441.87,,,,,CA,no,no,
20251004,20251004,If7SvoFxoCsQLpuI,AliExpress_moloco_rmkt_null_Android_app_KR_appopen_DAU_RE_null,127268,24412,95.33,0,0,4773,4679,5,85.19,1.8,7.71,5,1,256,1161,0,,325.69,,,,,KR,no,no,
20251004,20251004,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,989143,22248,501.97,0,0,7295,7214,28,1084.38,161.58,40.18,29,0,149,0,0,,7422.45,,,,,IL,no,no,
20251004,20251004,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,100222,5583,301.6,0,0,1749,1720,3,211.71,107.77,10.15,3,0,303,0,0,,1165.47,,,,,GCC,no,no,
20251004,20251004,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,206958,21278,501.4,0,0,5769,5728,13,975,273.94,49.48,16,0,222,0,0,,12302.4,,,,,EU10,no,no,
20251004,20251004,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,40661,9373,160.54,0,0,2889,2815,1,25.75,18.37,17.52,2,0,476,0,0,,884.75,,,,,others,no,no,
20251004,20251004,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,25220,5250,202.2,0,0,1561,1530,2,27.34,19.84,13.01,2,0,248,0,0,,1034.11,,,,,US,no,no,
20251004,20251004,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,128909,3805,200.77,0,0,1429,1427,6,346.54,49.3,7.73,7,0,65,0,0,,3603.2,,,,,AUS,no,no,
20251004,20251004,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,1909440,29630,1002.39,0,0,11096,11008,35,820.04,90.95,36.77,37,0,359,0,0,,6711.79,,,,,KR,no,no,
20251004,20251004,UcP6gcV6QF79A1IQ,AliExpress_moloco_rmkt_null_android_app_JP_purchase_CPA_RE_null,132998,5708,100.32,0,0,1982,1921,4,174.81,24.97,7.68,4,0,123,0,0,,793.27,,,,,JP,no,no,
20251004,20251004,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,83822,2851,100.27,0,0,933,923,1,9.15,28.14,4.02,3,0,139,0,0,,1386.81,,,,,GCC,no,no,
20251004,20251004,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,67449,5506,202.07,0,0,1715,1704,5,134.99,141.66,10.93,5,1,88,1136,0,,2889.96,,,,,GB,no,no,
20251004,20251004,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,388806,19710,402.6,0,0,7299,7221,14,340.05,108.13,24.12,18,2,471,3012,0,,7262.31,,,,,CL,no,no,
20251004,20251004,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,34993,3621,100.29,0,0,1350,1336,2,43.54,77.58,8.08,2,0,102,0,0,,1395.34,,,,,IT,no,no,
20251004,20251004,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,0,0,0,0,0,0,0,0,-,11.46,-,0,0,0,0,0,,-,,,,,PL,no,no,
20251004,20251004,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,100858,6079,200.97,0,0,2573,2548,7,182.94,59.22,10.42,8,0,158,0,0,,2679.4,,,,,GB,no,no,
20251004,20251004,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,658793,15035,300.7,0,0,6018,5949,9,141.8,74.63,21.46,9,0,246,0,0,,3402.32,,,,,IL,no,no,
20251004,20251004,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,1278220,43822,1407.83,0,0,15497,15283,58,1888.1,248.68,78.17,61,0,538,0,0,,14475.41,,,,,KR,no,no,
20251004,20251004,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,109625,22030,450.73,0,0,9024,8896,32,736.76,277.84,38.09,35,1,434,534,0,,10060.47,,,,,ES,no,no,
20251004,20251004,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,119595,10655,150.56,0,0,5304,5225,8,273.16,65.94,11.53,9,0,275,0,0,,3334.59,,,,,ES,no,no,
20251004,20251004,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,51522,14535,499.57,0,0,6135,6089,13,378,197.03,23.08,17,1,624,1035,0,,7151.6,,,,,US,no,no,
20251004,20251004,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,50283,4442,100.25,0,0,1488,1475,5,43.91,125.66,11.26,6,0,41,0,0,,1955.52,,,,,NL,no,no,
20251004,20251004,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,84162,4345,201.67,0,0,1452,1436,4,334.01,56.28,11.72,4,0,84,0,0,,2577.95,,,,,CA,no,no,
20251004,20251004,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,34900,3049,80.12,0,0,938,934,5,209.67,65.84,9.37,5,0,41,0,0,,3084.56,,,,,DE,no,no,
20251004,20251004,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,57734,16041,193.12,0,0,5862,5838,6,207.46,195.28,21.33,8,1,1032,815,0,,4953.7,,,,,others,no,no,
20251004,20251004,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,329523,22775,300.54,0,0,10894,10786,6,152.78,62.42,19.9,14,1,994,492,0,,4700.25,,,,,BR,no,no,
20251004,20251004,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,28723,5263,100.09,0,0,1785,1777,4,76.12,54.53,11.28,5,0,57,0,0,,2534.26,,,,,FR,no,no,
20251004,20251004,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,402970,10095,302.08,0,0,5169,5108,5,161.98,23.16,14.14,7,0,670,0,0,,1332.34,,,,,MX,no,no,
20251004,20251004,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,249495,3083,200.9,0,0,1037,1020,4,140.71,32.49,8.85,4,0,93,0,0,,788.18,,,,,JP,no,no,
20251004,20251004,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,172364,11799,704.19,0,0,3313,3277,8,1158.53,478.39,20.39,11,0,308,0,0,,10587.7,,,,,US,no,no,
20251004,20251004,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,376931,11916,504.28,0,0,4420,4413,7,163.85,101.12,21.94,10,1,448,5763,0,,5476.89,,,,,MX,no,no,
20251004,20251004,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,114425,10813,200.6,0,0,4945,4854,9,243.38,30.64,18.07,9,0,388,0,0,,2726.39,,,,,IT,no,no,
20251005,20251005,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,1284349,37656,600.52,0,0,17745,17502,17,252.22,124.72,34.54,18,0,1725,0,0,,6945.07,,,,,CL,no,no,
20251005,20251005,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,44795,5447,203.03,0,0,2564,2448,0,-,35.18,9.63,1,0,573,0,0,,941.15,,,,,GCC,no,no,
20251005,20251005,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,370696,8311,295.24,0,0,3635,3607,4,187.95,91.81,18.62,5,0,196,0,0,,3314.77,,,,,EU10,no,no,
20251005,20251005,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,160220,3119,100.77,0,0,1349,1344,2,30.47,24.66,4.72,2,0,70,0,0,,883.97,,,,,AUS,no,no,
20251005,20251005,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,138408,4213,200.41,0,0,2046,2018,6,193.13,32.61,16.92,10,0,149,0,0,,2047.19,,,,,BR,no,no,
20251005,20251005,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,107945,37190,301.32,0,0,15136,14779,12,207.93,94.42,38.8,16,0,3336,0,0,,3005.6,,,,,others,no,no,
20251005,20251005,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,100974,5398,201.65,0,0,2361,2332,8,150.54,74.76,8.66,10,0,161,0,0,,2230.05,,,,,CA,no,no,
20251005,20251005,If7SvoFxoCsQLpuI,AliExpress_moloco_rmkt_null_Android_app_KR_appopen_DAU_RE_null,143821,23903,101.33,0,0,4669,4579,3,47.06,3.49,8.35,3,0,247,0,0,,464.99,,,,,KR,no,no,
20251005,20251005,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,760804,18246,501.5,0,0,6419,6372,18,663.66,149.66,34.23,20,1,124,7417,0,,6354.32,,,,,IL,no,no,
20251005,20251005,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,51380,2544,151.43,0,0,962,950,1,8.35,87.9,6.37,1,0,144,0,0,,2225.12,,,,,GCC,no,no,
20251005,20251005,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,227791,19681,501.55,0,0,5414,5393,22,1710.1,315.58,58.74,24,0,204,0,0,,11800.49,,,,,EU10,no,no,
20251005,20251005,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,-,-,-,-,-,1,1,0,-,-,-,0,0,0,0,0,,-,,,,,DE,no,no,
20251005,20251005,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,36556,7597,160.31,0,0,2481,2407,1,12.02,37.64,13.06,1,0,405,0,0,,806.63,,,,,others,no,no,
20251005,20251005,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,38485,5531,201.65,0,0,1522,1494,3,69.55,10.95,12.86,3,0,288,0,0,,737.92,,,,,US,no,no,
20251005,20251005,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,116635,3537,201.5,0,0,1338,1337,5,264.67,71.14,7.44,6,0,55,0,0,,3511.74,,,,,AUS,no,no,
20251005,20251005,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,2265987,29041,995.16,0,0,10866,10768,36,751.44,111.77,46.36,39,0,370,0,0,,6601.37,,,,,KR,no,no,
20251005,20251005,UcP6gcV6QF79A1IQ,AliExpress_moloco_rmkt_null_android_app_JP_purchase_CPA_RE_null,142651,5290,100.32,0,0,1919,1863,4,55.9,27.18,6.96,5,0,166,0,0,,1150.37,,,,,JP,no,no,
20251005,20251005,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,35092,978,50.35,0,0,417,411,0,-,21.2,3.37,1,0,49,0,0,,368.79,,,,,GCC,no,no,
20251005,20251005,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,75802,5474,201.95,0,0,1650,1634,6,184.88,62.17,11.62,7,0,83,0,0,,3024.9,,,,,GB,no,no,
20251005,20251005,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,461057,16087,397.05,0,0,6119,6058,18,515.46,82.37,22.59,19,0,398,0,0,,6178.56,,,,,CL,no,no,
20251005,20251005,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,40491,2920,100.32,0,0,1166,1152,2,123.61,65.46,8.91,2,0,71,0,0,,2260.21,,,,,IT,no,no,
20251005,20251005,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,0,0,0,0,0,0,0,0,-,3.61,-,0,0,0,0,0,,-,,,,,PL,no,no,
20251005,20251005,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,143398,5912,200.39,0,0,2594,2561,6,172.29,65.76,8.84,7,0,169,0,0,,2444.59,,,,,GB,no,no,
20251005,20251005,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,647160,13615,296.7,0,0,5523,5455,10,217.35,64.03,15.48,11,0,223,0,0,,3755.68,,,,,IL,no,no,
20251005,20251005,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,932786,38431,1405.07,0,0,13549,13379,51,2384.42,237.4,78.72,57,0,368,0,0,,16591.21,,,,,KR,no,no,
20251005,20251005,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,123429,19840,450.51,0,0,8256,8153,35,1432.13,294.26,44.18,35,0,321,0,0,,11135.04,,,,,ES,no,no,
20251005,20251005,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,131255,10850,150.49,0,0,5322,5225,8,129.91,64.3,9.72,8,1,309,581,0,,2356.1,,,,,ES,no,no,
20251005,20251005,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,53691,14152,486.02,0,0,6038,5988,11,229.67,201.63,20.09,17,0,701,0,0,,5660.05,,,,,US,no,no,
20251005,20251005,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,62397,4317,100.26,0,0,1408,1401,3,64.34,128.86,9.18,3,0,35,0,0,,4817.88,,,,,NL,no,no,
20251005,20251005,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,81983,3776,201.3,0,0,1324,1312,5,403.54,130.48,10.05,5,0,79,0,0,,2284.24,,,,,CA,no,no,
20251005,20251005,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,58531,3586,105.21,0,0,1155,1153,7,182.69,62.22,13.31,8,0,40,0,0,,2650.9,,,,,DE,no,no,
20251005,20251005,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,56258,13102,200.33,0,0,4749,4728,5,1159.01,224.6,17.64,7,1,828,1042,0,,5291.77,,,,,others,no,no,
20251005,20251005,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,356606,21663,296.52,0,0,10463,10313,7,161.24,94.95,19.36,15,1,1119,758,0,,4510.98,,,,,BR,no,no,
20251005,20251005,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,30031,4440,100.08,0,0,1566,1556,7,237.28,94.28,10.62,8,0,54,0,0,,4005.66,,,,,FR,no,no,
20251005,20251005,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,483841,10300,302.35,0,0,5202,5145,6,285.78,39.35,23.61,6,0,759,0,0,,2962.95,,,,,MX,no,no,
20251005,20251005,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,224864,2813,201.24,0,0,946,931,2,161.7,39.27,8.38,3,0,64,0,0,,1525.26,,,,,JP,no,no,
20251005,20251005,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,187489,10166,703.5,0,0,2969,2942,17,550.84,361.68,20.19,19,2,264,2269,0,,10413.54,,,,,US,no,no,
20251005,20251005,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,421734,10733,504.93,0,0,4094,4079,4,217.85,74.63,31.41,7,0,381,0,0,,4332.48,,,,,MX,no,no,
20251005,20251005,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,133430,11562,200.25,0,0,5071,4945,9,403.05,75.9,17.86,11,0,441,0,0,,3667.14,,,,,IT,no,no,
20251006,20251006,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,1087267,30696,600.84,0,0,14941,14701,19,270.04,122.8,35.29,22,3,1433,2260,0,,6085.4,,,,,CL,no,no,
20251006,20251006,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,54274,6405,200.61,0,0,2802,2695,1,6.58,51.62,11.22,2,0,615,0,0,,518.72,,,,,GCC,no,no,
20251006,20251006,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,361495,8474,300.86,0,0,3635,3585,5,107.03,83.83,18.65,6,0,208,0,0,,3162.07,,,,,EU10,no,no,
20251006,20251006,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,152376,2960,100.67,0,0,1299,1292,0,-,33.69,3.85,0,0,64,0,0,,1392.45,,,,,AUS,no,no,
20251006,20251006,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,176257,4545,201.85,0,0,2126,2107,1,450.56,58.29,10,5,0,146,0,0,,3921.23,,,,,BR,no,no,
20251006,20251006,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,106873,37412,300.58,0,0,15260,14897,5,64.78,118.38,33.13,7,2,3308,1099,0,,4037.3,,,,,others,no,no,
20251006,20251006,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,101147,5235,201.09,0,0,2303,2284,6,164.33,36.81,11.44,7,1,132,1813,0,,1524.13,,,,,CA,no,no,
20251006,20251006,If7SvoFxoCsQLpuI,AliExpress_moloco_rmkt_null_Android_app_KR_appopen_DAU_RE_null,298053,23060,100.52,0,0,4730,4624,2,84.23,16.07,9.91,2,0,232,0,0,,473.2,,,,,KR,no,no,
20251006,20251006,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,922629,17593,487.23,0,0,5745,5689,20,1040,119.62,34.62,20,0,105,0,0,,5236.08,,,,,IL,no,no,
20251006,20251006,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,77832,3119,150.46,0,0,1004,985,2,77.24,56.48,7.27,3,0,122,0,0,,1553.26,,,,,GCC,no,no,
20251006,20251006,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,275794,18925,503.1,0,0,5269,5243,15,419.33,308.13,39.84,16,0,164,0,0,,10491.58,,,,,EU10,no,no,
20251006,20251006,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,-,-,-,-,-,4,1,0,-,-,-,0,0,0,0,0,,-,,,,,DE,no,no,
20251006,20251006,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,60363,8738,160.38,0,0,2751,2649,0,-,27.68,12.64,0,0,438,0,0,,1259.35,,,,,others,no,no,
20251006,20251006,Ph2ByUy1f8Iho1ui,AliExpress_moloco_rmkt_null_Android_app_US_p4p_ROAS_RE_null,33649,5514,200.97,0,0,1571,1534,5,184.99,44.56,13.54,5,1,283,1438,0,,2463.4,,,,,US,no,no,
20251006,20251006,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,123537,3450,202.13,0,0,1328,1324,4,95.3,93.56,5.78,4,0,41,0,0,,2791.6,,,,,AUS,no,no,
20251006,20251006,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,2467865,30842,1002.82,0,0,11520,11389,32,714.67,111.12,53.54,38,0,462,0,0,,7111.57,,,,,KR,no,no,
20251006,20251006,UcP6gcV6QF79A1IQ,AliExpress_moloco_rmkt_null_android_app_JP_purchase_CPA_RE_null,140920,5606,100.48,0,0,1966,1910,2,20.92,21.96,3.72,2,0,138,0,0,,1241.3,,,,,JP,no,no,
20251006,20251006,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,37529,1037,50.23,0,0,326,323,0,-,17.45,3.46,0,0,36,0,0,,860.55,,,,,GCC,no,no,
20251006,20251006,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,83999,4685,202.35,0,0,1478,1473,3,301.59,90.07,10.36,3,0,75,0,0,,3639.45,,,,,GB,no,no,
20251006,20251006,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,571611,14294,440.82,0,0,5750,5692,17,364,156.81,23.18,20,0,332,0,0,,8100.61,,,,,CL,no,no,
20251006,20251006,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,49694,3092,100.36,0,0,1226,1213,2,44.78,65.51,6.78,2,0,72,0,0,,2035.2,,,,,IT,no,no,
20251006,20251006,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,0,0,0,0,0,1,1,0,-,2.17,-,0,0,0,0,0,,-,,,,,PL,no,no,
20251006,20251006,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,137522,5719,201.56,0,0,2585,2562,8,115.69,66.5,8.51,8,0,166,0,0,,2570.33,,,,,GB,no,no,
20251006,20251006,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,695784,13614,298.85,0,0,5360,5268,15,413.03,72.92,21.29,15,0,245,0,0,,3505.8,,,,,IL,no,no,
20251006,20251006,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,1036939,41454,1406.03,0,0,14234,14064,53,1410.69,332.25,90.66,57,1,374,4287,0,,13923.85,,,,,KR,no,no,
20251006,20251006,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,126282,19383,450.84,0,0,7754,7660,22,623.13,265.25,41.29,25,0,293,0,0,,9191.58,,,,,ES,no,no,
